parcel_id,order_id,customer_id,created_at,delivery_date,batch_id,depot_id,dropoff_lat,dropoff_lng,dropoff_address,dropoff_zone_id,dropoff_postal_code,dropoff_location_type,floor_number,has_elevator,road_access_type,weight_kg,length_cm,width_cm,height_cm,volume_m3,actual_shape,density_kg_m3,fragile,stackable,max_stack_weight_kg,loading_orientation_fixed,top_face_id,do_not_tilt,keep_dry,two_person_lift,requires_signature,hazardous,hazmat_class,requires_refrigeration,temp_min_celsius,temp_max_celsius,category,priority_level,service_type,is_return,attempt_number,time_window_start,time_window_end,time_window_flexibility,customer_available_probability,preferred_time_slot
P-0006939,O-0005843,C-0009551,2026-01-10 18:40:47,2026-01-10,B-20260110-003,D-CMB-003,6.875054,79.861545,"No. 117, Lake Road, Floor 1, Wellawatte, Sri Lanka",Z-CMB-010,00600,industrial,1,True,standard,1.562,23.1,18.7,20.7,0.008941779,cuboid,174.686,False,True,17.08,False,,False,False,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,10:10:00,15:53:00,anytime,0.732,morning
P-0006940,O-0005844,C-0006238,2026-01-09 09:40:37,2026-01-10,B-20260110-003,D-CMB-003,6.894965,79.856823,"No. 195, Baseline Road, Floor 6, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,6,False,standard,2.349,35.0,26.9,22.1,0.02080715,cuboid,112.894,False,True,17.29,False,,False,True,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,10:59:00,13:34:00,fixed,0.629,morning
P-0006941,O-0005844,C-0011176,2026-01-09 07:45:17,2026-01-10,B-20260110-003,D-CMB-003,6.912128,79.850281,"No. 390, High Level Road, Floor 4, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,4,False,narrow_lane,4.85,29.9,35.0,21.3,0.02229045,cuboid,217.582,False,True,20.68,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,13:56:00,19:31:00,anytime,0.766,afternoon
P-0006942,O-0005844,C-0003735,2026-01-08 16:06:24,2026-01-10,B-20260110-003,D-CMB-003,6.872745,79.858121,"No. 380, Railway Avenue, Wellawatte, Sri Lanka",Z-CMB-010,00600,commercial,0,False,narrow_lane,19.405,81.4,49.7,50.7,0.205110906,cuboid,94.607,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,10:29:00,17:42:00,anytime,0.823,morning
P-0006943,O-0005845,C-0007363,2026-01-08 20:54:18,2026-01-10,B-20260110-003,D-CMB-003,6.838417,79.864259,"No. 225, Market Lane, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,standard,14.689,46.2,37.4,33.4,0.057711192,cuboid,254.526,False,True,45.63,False,,False,True,False,True,False,,False,,,medium_parcel,standard,collection_point,False,1,10:27:00,17:44:00,flexible_±30min,0.847,morning
P-0006944,O-0005846,C-0005411,2026-01-08 12:16:54,2026-01-10,B-20260110-003,D-CMB-003,6.848255,79.873411,"No. 90, Canal Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,0,False,narrow_lane,14.439,95.3,51.8,34.3,0.169323322,cuboid,85.275,False,True,44.61,False,,False,False,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,11:26:00,19:53:00,fixed,0.766,evening
P-0006945,O-0005846,C-0000941,2026-01-08 11:25:04,2026-01-10,B-20260110-003,D-CMB-003,6.850355,79.864018,"No. 153, School Lane, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,pedestrian_only,0.864,30.9,15.6,12.8,0.006170112,cuboid,140.03,False,True,8.55,False,,False,True,False,False,False,,False,,,small_parcel,standard,locker_drop,False,1,12:18:00,19:07:00,anytime,0.739,afternoon
P-0006946,O-0005846,C-0006466,2026-01-09 18:02:46,2026-01-10,B-20260110-003,D-CMB-003,6.838253,79.865187,"No. 211, Baseline Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,standard,10.386,66.9,38.2,58.6,0.149756988,cuboid,69.352,False,True,53.02,False,,False,True,False,False,False,,False,,,large_parcel,express,door_to_door,False,1,10:01:00,13:43:00,flexible_±30min,0.756,morning
P-0006947,O-0005847,C-0003975,2026-01-09 18:15:43,2026-01-10,B-20260110-003,D-CMB-003,6.851596,79.864953,"No. 194, Railway Avenue, Floor 3, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,3,True,narrow_lane,3.183,41.7,28.5,25.7,0.030543165,cuboid,104.213,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,11:18:00,18:23:00,flexible_±30min,0.88,morning
P-0006948,O-0005847,C-0004228,2026-01-09 10:04:47,2026-01-10,B-20260110-003,D-CMB-003,6.888415,79.858033,"No. 336, Hospital Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,restricted_access,3.582,29.7,26.6,15.1,0.011929302,cuboid,300.269,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,express,locker_drop,False,1,13:01:00,16:58:00,fixed,0.762,afternoon
P-0006949,O-0005848,C-0004521,2026-01-07 11:52:54,2026-01-10,B-20260110-003,D-CMB-003,6.871929,79.845295,"No. 185, High Level Road, Floor 2, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,2,False,narrow_lane,2.192,51.5,30.1,22.6,0.03503339,cuboid,62.569,True,False,0.0,True,length_width,True,False,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,2,10:59:00,19:57:00,flexible_±30min,0.822,morning
P-0006950,O-0005849,C-0009103,2026-01-10 21:19:01,2026-01-10,B-20260110-003,D-CMB-003,6.878551,79.842466,"No. 388, Palm Grove, Floor 3, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,3,True,narrow_lane,5.278,48.4,37.1,13.3,0.023882012,cuboid,221.003,False,True,32.42,True,width_height,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,True,1,13:21:00,19:47:00,flexible_±30min,0.813,afternoon
P-0006951,O-0005850,C-0006816,2026-01-10 11:37:31,2026-01-10,B-20260110-003,D-CMB-003,6.850976,79.86598,"No. 225, Station Road, Floor 3, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,3,True,standard,3.699,52.4,40.3,29.0,0.06123988,cuboid,60.402,True,False,0.0,True,length_width,True,False,False,True,False,,False,,,fragile_goods,standard,door_to_door,False,1,07:36:00,16:55:00,fixed,0.846,afternoon
P-0006952,O-0005850,C-0006947,2026-01-07 19:49:17,2026-01-10,B-20260110-003,D-CMB-003,6.842901,79.865421,"No. 283, Galle Road, Floor 4, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,4,True,standard,19.797,58.9,60.6,41.9,0.149555346,irregular,132.372,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,large_parcel,express,door_to_door,True,1,14:02:00,16:44:00,flexible_±30min,0.791,afternoon
P-0006953,O-0005851,C-0005634,2026-01-09 13:52:34,2026-01-10,B-20260110-003,D-CMB-003,6.851629,79.864481,"No. 252, Railway Avenue, Dehiwala, Sri Lanka",Z-CMB-008,10350,industrial,0,False,restricted_access,6.386,41.7,36.4,19.5,0.02959866,irregular,215.753,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:21:00,19:41:00,anytime,0.92,afternoon
P-0006954,O-0005852,C-0002896,2026-01-09 19:57:48,2026-01-10,B-20260110-003,D-CMB-003,6.843059,79.862467,"No. 82, Palm Grove, Floor 10, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,10,True,standard,2.887,28.5,28.2,11.4,0.00916218,cuboid,315.1,False,True,23.84,False,,False,True,False,False,False,,False,,,small_parcel,express,door_to_door,False,1,07:56:00,10:51:00,fixed,0.776,any
P-0006955,O-0005853,C-0011576,2026-01-09 10:33:20,2026-01-10,B-20260110-003,D-CMB-003,6.897204,79.830758,"No. 188, Marine Drive, Floor 3, Kollupitiya, Sri Lanka",Z-CMB-004,00300,commercial,3,True,standard,4.0,58.6,40.1,30.1,0.070730786,cuboid,56.552,False,True,17.82,True,length_width,False,False,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,12:36:00,18:07:00,anytime,0.906,afternoon
P-0006956,O-0005853,C-0015356,2026-01-08 10:04:29,2026-01-10,B-20260110-003,D-CMB-003,6.851575,79.863956,"No. 325, Duplication Road, Floor 2, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,2,True,narrow_lane,2.133,32.5,20.7,18.1,0.012176775,cuboid,175.17,True,False,0.0,True,width_height,True,True,False,True,False,,False,,,small_parcel,standard,door_to_door,False,1,13:34:00,19:49:00,flexible_±30min,0.819,afternoon
P-0006957,O-0005854,C-0005306,2026-01-08 14:11:11,2026-01-10,B-20260110-003,D-CMB-003,6.852452,79.865941,"No. 348, High Level Road, Floor 4, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,4,True,restricted_access,4.288,35.4,26.8,23.9,0.022674408,irregular,189.112,False,False,0.0,False,,False,True,False,True,False,,False,,,medium_parcel,express,door_to_door,False,1,15:14:00,19:01:00,flexible_±30min,0.875,afternoon
P-0006958,O-0005855,C-0007897,2026-01-09 12:12:48,2026-01-10,B-20260110-003,D-CMB-003,6.843278,79.86544,"No. 124, Market Lane, Floor 1, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,1,False,pedestrian_only,35.836,102.7,45.0,59.4,0.2745171,cuboid,130.542,False,True,78.23,False,,False,True,True,True,False,,False,,,large_parcel,express,door_to_door,False,1,12:14:00,15:28:00,fixed,0.842,afternoon
P-0006959,O-0005855,C-0007569,2026-01-08 12:44:26,2026-01-10,B-20260110-003,D-CMB-003,6.90045,79.880804,"No. 310, School Lane, Borella, Sri Lanka",Z-CMB-006,00800,residential,0,False,standard,3.88,22.1,23.4,21.6,0.011170224,cuboid,347.352,False,True,27.51,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,08:35:00,17:41:00,flexible_±30min,0.865,any
P-0006960,O-0005856,C-0003354,2026-01-08 17:20:34,2026-01-10,B-20260110-003,D-CMB-003,6.850864,79.866369,"No. 306, Flower Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,narrow_lane,12.51,61.6,35.4,28.0,0.06105792,cuboid,204.887,False,True,65.99,False,,False,True,False,False,False,,False,,,medium_parcel,standard,collection_point,False,1,09:11:00,15:24:00,anytime,0.919,evening
P-0006961,O-0005856,C-0005992,2026-01-09 14:37:59,2026-01-10,B-20260110-003,D-CMB-003,6.853121,79.866013,"No. 58, School Lane, Floor 1, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,1,False,narrow_lane,2.418,38.8,38.6,22.4,0.033548032,cuboid,72.076,False,False,0.0,True,length_width,True,False,False,False,False,,True,2.4,5.5,perishable,express,door_to_door,False,1,10:40:00,13:14:00,fixed,0.829,morning
P-0006962,O-0005856,C-0012213,2026-01-09 16:06:51,2026-01-10,B-20260110-003,D-CMB-003,6.839051,79.866677,"No. 365, School Lane, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,industrial,0,False,standard,4.348,54.2,34.9,24.2,0.045776236,irregular,94.984,False,False,0.0,False,,False,True,False,True,False,,False,,,medium_parcel,standard,collection_point,False,1,15:00:00,20:15:00,flexible_±30min,0.967,afternoon
P-0006963,O-0005857,C-0001606,2026-01-08 12:01:23,2026-01-10,B-20260110-003,D-CMB-003,6.896064,79.850607,"No. 381, Park Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,industrial,0,False,standard,1.518,27.0,14.3,19.4,0.00749034,cuboid,202.661,False,True,5.82,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,10:00:00,18:55:00,flexible_±30min,0.946,afternoon
P-0006964,O-0005858,C-0011958,2026-01-06 09:10:30,2026-01-10,B-20260110-003,D-CMB-003,6.889384,79.863372,"No. 96, Temple Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,standard,27.361,119.0,62.6,56.6,0.42163604,irregular,64.892,False,True,95.0,True,length_width,False,False,False,False,False,,False,,,bulky,priority,collection_point,False,1,08:13:00,10:05:00,fixed,0.854,any
P-0006965,O-0005859,C-0016898,2026-01-09 18:05:25,2026-01-10,B-20260110-003,D-CMB-003,6.839111,79.865287,"No. 396, Flower Road, Floor 2, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,2,False,standard,12.33,67.0,53.7,29.7,0.10685763,cuboid,115.387,False,True,55.26,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,07:55:00,17:23:00,anytime,0.813,any
P-0006966,O-0005860,C-0004439,2026-01-08 13:22:54,2026-01-10,B-20260110-003,D-CMB-003,6.850503,79.864272,"No. 93, Baseline Road, Floor 10, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,10,True,narrow_lane,6.075,63.8,41.4,22.1,0.058373172,cuboid,104.072,False,True,26.57,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,07:36:00,16:46:00,anytime,0.873,afternoon
P-0006967,O-0005861,C-0015160,2026-01-09 20:42:13,2026-01-10,B-20260110-003,D-CMB-003,6.849461,79.86353,"No. 47, School Lane, Floor 1, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,1,True,narrow_lane,8.867,58.4,20.1,35.3,0.041436552,cylinder,213.99,False,True,27.64,False,,False,True,False,False,False,,True,3.4,6.9,perishable,standard,door_to_door,False,1,12:49:00,20:10:00,flexible_±30min,0.985,evening
P-0006968,O-0005862,C-0013208,2026-01-08 16:48:08,2026-01-10,B-20260110-003,D-CMB-003,6.893001,79.857189,"No. 309, High Level Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,standard,0.789,23.9,22.3,3.4,0.001812098,cuboid,435.407,False,False,0.0,False,,False,True,False,False,False,,False,,,document,express,door_to_door,False,1,13:40:00,16:11:00,flexible_±30min,0.594,afternoon
P-0006969,O-0005863,C-0010919,2026-01-09 09:35:54,2026-01-10,B-20260110-003,D-CMB-003,6.851775,79.865144,"No. 85, Galle Road, Floor 15, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,15,False,restricted_access,9.748,41.4,43.7,28.3,0.051199794,soft_pack,190.391,False,False,0.0,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,08:57:00,17:07:00,anytime,0.858,morning
P-0006970,O-0005863,C-0013342,2026-01-08 15:57:13,2026-01-10,B-20260110-003,D-CMB-003,6.892899,79.883051,"No. 64, Station Road, Floor 1, Borella, Sri Lanka",Z-CMB-006,00800,residential,1,False,narrow_lane,3.392,44.6,30.9,25.9,0.035693826,irregular,95.03,False,False,0.0,False,,False,True,False,True,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:28:00,20:35:00,flexible_±30min,0.852,afternoon
P-0006971,O-0005864,C-0008633,2026-01-08 14:59:43,2026-01-10,B-20260110-003,D-CMB-003,6.850827,79.86455,"No. 136, Railway Avenue, Floor 7, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,7,True,narrow_lane,8.569,52.1,31.7,34.7,0.057309479,cuboid,149.522,False,True,48.68,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,12:04:00,20:39:00,anytime,0.927,afternoon
P-0006972,O-0005865,C-0013133,2026-01-09 19:45:26,2026-01-10,B-20260110-003,D-CMB-003,6.839931,79.867281,"No. 313, Galle Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,0,False,standard,6.114,43.8,26.2,22.0,0.02524632,cuboid,242.174,False,True,16.82,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:49:00,15:04:00,anytime,0.783,morning
P-0006973,O-0005866,C-0016047,2026-01-10 11:19:31,2026-01-10,B-20260110-003,D-CMB-003,6.883345,79.863668,"No. 385, Park Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,narrow_lane,1.346,24.3,19.8,10.3,0.004955742,cuboid,271.604,False,True,10.98,False,,False,True,False,False,False,,False,,,small_parcel,priority,door_to_door,False,1,13:10:00,14:10:00,fixed,0.747,afternoon
P-0006974,O-0005867,C-0000694,2026-01-09 21:53:09,2026-01-10,B-20260110-003,D-CMB-003,6.874045,79.859638,"No. 163, Hospital Road, Floor 1, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,1,False,standard,12.795,49.8,51.7,41.4,0.106590924,cuboid,120.038,False,True,63.69,False,,False,False,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,07:41:00,13:35:00,flexible_±30min,0.832,evening
P-0006975,O-0005868,C-0010846,2026-01-06 12:35:22,2026-01-10,B-20260110-003,D-CMB-003,6.892782,79.870815,"No. 374, Park Road, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,0,False,standard,0.598,29.4,19.6,12.9,0.007433496,cuboid,80.447,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,collection_point,False,1,12:38:00,18:15:00,anytime,0.798,afternoon
P-0006976,O-0005869,C-0017072,2026-01-10 19:52:35,2026-01-10,B-20260110-003,D-CMB-003,6.84007,79.865504,"No. 221, Main Street, Floor 2, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,commercial,2,False,standard,2.28,20.9,28.3,20.2,0.011947694,cuboid,190.832,False,False,0.0,True,length_height,False,True,False,True,False,,False,,,small_parcel,express,door_to_door,False,1,13:20:00,16:05:00,flexible_±30min,0.858,afternoon
P-0006977,O-0005870,C-0003909,2026-01-08 13:22:03,2026-01-10,B-20260110-003,D-CMB-003,6.899414,79.873114,"No. 201, Station Road, Borella, Sri Lanka",Z-CMB-006,00800,industrial,0,False,restricted_access,5.199,51.6,38.1,22.4,0.044037504,soft_pack,118.058,False,True,21.6,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,3,10:04:00,15:10:00,flexible_±30min,0.946,morning
P-0006978,O-0005871,C-0009782,2026-01-08 16:10:49,2026-01-10,B-20260110-003,D-CMB-003,6.850794,79.863804,"No. 150, Flower Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,pedestrian_only,19.626,81.5,40.4,35.7,0.11754582,irregular,166.965,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,10:49:00,16:56:00,anytime,0.875,evening
P-0006979,O-0005871,C-0005433,2026-01-09 21:11:04,2026-01-10,B-20260110-003,D-CMB-003,6.852355,79.862274,"No. 390, Park Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,commercial,0,False,standard,2.895,31.9,20.8,16.4,0.010881728,cuboid,266.042,False,True,19.63,False,,False,True,False,False,False,,False,,,small_parcel,standard,collection_point,False,2,12:22:00,20:25:00,flexible_±30min,0.766,afternoon
P-0006980,O-0005872,C-0009968,2026-01-09 17:09:49,2026-01-10,B-20260110-003,D-CMB-003,6.916037,79.853571,"No. 257, Temple Road, Floor 4, Kollupitiya, Sri Lanka",Z-CMB-004,00300,residential,4,True,standard,3.652,32.5,22.0,14.4,0.010296,cuboid,354.701,True,False,0.0,True,length_width,True,True,False,True,False,,False,,,small_parcel,standard,door_to_door,False,1,13:59:00,19:02:00,anytime,0.742,afternoon
P-0006981,O-0005873,C-0008804,2026-01-09 10:10:37,2026-01-10,B-20260110-003,D-CMB-003,6.844794,79.865524,"No. 358, Temple Road, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,0,False,standard,3.024,52.8,31.2,23.8,0.039207168,soft_pack,77.129,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,locker_drop,False,1,10:10:00,16:39:00,anytime,0.732,morning
P-0006982,O-0005874,C-0000100,2026-01-09 13:12:01,2026-01-10,B-20260110-003,D-CMB-003,6.874352,79.861244,"No. 28, Baseline Road, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,0,False,standard,1.877,33.3,18.7,14.4,0.008967024,cuboid,209.323,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,collection_point,False,1,08:56:00,16:54:00,flexible_±30min,0.828,any
P-0006983,O-0005874,C-0011190,2026-01-09 11:28:15,2026-01-10,B-20260110-003,D-CMB-003,6.874801,79.861401,"No. 10, Park Road, Floor 2, Wellawatte, Sri Lanka",Z-CMB-010,00600,residential,2,False,narrow_lane,29.291,112.6,61.6,53.2,0.369003712,cuboid,79.379,False,True,95.0,False,,False,True,True,False,False,,False,,,bulky,priority,door_to_door,False,1,12:02:00,13:23:00,fixed,0.697,afternoon
P-0006984,O-0005874,C-0001534,2026-01-08 14:49:16,2026-01-10,B-20260110-003,D-CMB-003,6.851922,79.86548,"No. 240, Temple Road, Dehiwala, Sri Lanka",Z-CMB-008,10350,residential,0,False,restricted_access,3.825,55.6,36.9,17.8,0.036519192,soft_pack,104.739,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,express,door_to_door,False,1,10:22:00,13:20:00,flexible_±30min,0.775,morning
P-0006985,O-0005875,C-0016025,2026-01-08 14:38:40,2026-01-10,B-20260110-003,D-CMB-003,6.89756,79.847259,"No. 69, Baseline Road, Floor 6, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,6,False,standard,3.342,44.2,24.7,16.1,0.017577014,irregular,190.135,False,False,0.0,False,,False,False,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,14:06:00,20:14:00,flexible_±30min,0.78,afternoon
P-0006986,O-0005876,C-0012845,2026-01-10 11:38:05,2026-01-10,B-20260110-003,D-CMB-003,6.896022,79.86297,"No. 355, Station Road, Floor 2, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,residential,2,False,restricted_access,12.2,44.9,38.3,30.5,0.052449935,cuboid,232.603,False,True,34.07,False,,False,True,False,False,False,,False,,,medium_parcel,standard,door_to_door,False,1,09:05:00,18:45:00,flexible_±30min,0.735,any
P-0006987,O-0005877,C-0014108,2026-01-09 12:36:09,2026-01-10,B-20260110-003,D-CMB-003,6.894952,79.857611,"No. 340, Hospital Road, Floor 3, Bambalapitiya, Sri Lanka",Z-CMB-005,00400,commercial,3,False,restricted_access,2.261,33.3,31.0,10.7,0.01104561,cuboid,204.697,False,False,0.0,False,,False,True,False,False,False,,False,,,small_parcel,standard,door_to_door,False,1,09:28:00,19:05:00,flexible_±30min,0.789,afternoon
P-0006988,O-0005877,C-0004641,2026-01-09 12:42:04,2026-01-10,B-20260110-003,D-CMB-003,6.839807,79.865073,"No. 276, Galle Road, Floor 3, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,residential,3,True,standard,15.196,51.2,41.9,39.7,0.085167616,cuboid,178.425,False,True,69.56,False,,False,False,False,False,False,,False,,,large_parcel,standard,door_to_door,False,1,10:30:00,15:40:00,anytime,0.759,morning
P-0006989,O-0005878,C-0004850,2026-01-09 18:32:52,2026-01-10,B-20260110-003,D-CMB-003,6.838721,79.864788,"No. 251, Park Road, Floor 1, Mount Lavinia, Sri Lanka",Z-CMB-009,10370,industrial,1,False,standard,12.9,102.1,45.6,33.0,0.15364008,cuboid,83.962,False,False,0.0,False,,False,True,False,False,False,,False,,,large_parcel,priority,door_to_door,False,1,14:20:00,15:29:00,fixed,0.99,afternoon
